,StartDate,EndDate,Status_x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q34,1.1,1.2,1.3,Q33,4.1,4.2,8.1,8.2,5.1,5.2,6.1,6.2,7.1,7.2,3.1,3.2,10.1,10.2,9.1,9.2,PROLIFIC_PID,Submission id,Participant id,Status_y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Religious affiliation,Participation in regular religious activities,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
140,2025-03-05 08:41:12,2025-03-05 08:48:31,IP Address,74.12.4.162,100,438,True,2025-03-05 08:48:31,R_6rV4kCTYD3RoqAE,,,,,42.9915,-82.3596,anonymous,ZH-T,66805a9a9263349cc0057c58,strongly believe,graduate school (postgraduate),2-3 times a year,Yes,remain the same,may increase,very likely to decrease,very likely to increase,definitely decrease,very likely to increase,very likely to increase,may increase,very likely to increase,remain the same,may increase,remain the same,remain the same,may increase,very likely to decrease,definitely increase,66805a9a9263349cc0057c58,67c85461320d1442029b8e4e,66805a9a9263349cc0057c58,AWAITING REVIEW,Not Applicable,2025-03-05T13:41:02.001000Z,2025-03-05T13:48:53.314000Z,,2025-03-05T13:48:55.005992Z,472.0,NOCODE,74,"English, Nepali, Hindi",Hinduism,Yes. Both public and private,23,Female,Asian,Nepal,Canada,Nepal,Nepali,Yes,Part-Time
141,2025-03-05 08:53:09,2025-03-05 08:56:06,IP Address,57.133.210.38,100,176,True,2025-03-05 08:56:06,R_8f1uZIkvm4llcsV,,,,,51.5042,-0.2199,anonymous,ZH-T,64e886f0c9fb16e749c451ae,strongly believe,undergraduate (college/University),Once a few months,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,64e886f0c9fb16e749c451ae,67c8573df1b1e5b01696d1a8,64e886f0c9fb16e749c451ae,AWAITING REVIEW,Not Applicable,2025-03-05T13:53:06.971000Z,2025-03-05T13:56:30.166000Z,,2025-03-05T13:56:30.919792Z,204.0,NOCODE,64,English,Hinduism,Yes. Both public and private,35,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
142,2025-03-05 08:46:19,2025-03-05 08:59:33,IP Address,146.83.233.2,100,793,True,2025-03-05 08:59:34,R_3332PiqsrfxkQLF,,,,,-33.4521,-70.6536,anonymous,ZH-T,5fe3b63f4b3bdc08088f6ae0,somewhat believe,undergraduate (college/University),Daily or more,Yes,may decrease,may increase,remain the same,very likely to increase,may decrease,remain the same,definitely increase,definitely increase,may increase,remain the same,remain the same,very likely to increase,remain the same,remain the same,very likely to decrease,remain the same,5fe3b63f4b3bdc08088f6ae0,67c855a19a2f5e25a4de8163,5fe3b63f4b3bdc08088f6ae0,AWAITING REVIEW,Not Applicable,2025-03-05T13:46:17.651000Z,2025-03-05T13:59:45.336000Z,,2025-03-05T13:59:45.855039Z,808.0,NOCODE,390,"English, Spanish, Hindi",Hinduism,Yes. Private only,24,Male,Asian,Chile,Chile,Chile,English,Yes,Part-Time
143,2025-03-05 08:58:53,2025-03-05 09:09:07,IP Address,49.37.11.215,100,613,True,2025-03-05 09:09:08,R_9yr1pKq6Ec7nPgy,,,,,22.5643,88.3693,anonymous,ZH-T,67433c0f616c729a59817d5e,strongly believe,graduate school (postgraduate),Daily or more,Yes,remain the same,remain the same,remain the same,remain the same,may decrease,remain the same,definitely increase,definitely increase,definitely increase,remain the same,definitely increase,definitely increase,definitely increase,definitely increase,remain the same,remain the same,67433c0f616c729a59817d5e,67c8589358fc1b0408bb778c,67433c0f616c729a59817d5e,AWAITING REVIEW,Not Applicable,2025-03-05T13:58:43.194000Z,2025-03-05T14:13:17.820000Z,,2025-03-05T14:13:18.526019Z,875.0,NOCODE,2,"English, Bengali",Hinduism,Yes. Private only,46,Male,Asian,India,India,India,Bengali,No,Full-Time
144,2025-03-05 09:09:41,2025-03-05 09:12:25,IP Address,49.37.11.215,100,164,True,2025-03-05 09:12:25,R_4QQzXLR1Vu5czgd,,,,,22.5643,88.3693,anonymous,ZH-T,67433c0f616c729a59817d5e,strongly believe,graduate school (postgraduate),Daily or more,Yes,may decrease,remain the same,may decrease,remain the same,very likely to decrease,remain the same,definitely increase,definitely increase,remain the same,remain the same,definitely increase,definitely increase,remain the same,remain the same,may decrease,remain the same,67433c0f616c729a59817d5e,67c8589358fc1b0408bb778c,67433c0f616c729a59817d5e,AWAITING REVIEW,Not Applicable,2025-03-05T13:58:43.194000Z,2025-03-05T14:13:17.820000Z,,2025-03-05T14:13:18.526019Z,875.0,NOCODE,2,"English, Bengali",Hinduism,Yes. Private only,46,Male,Asian,India,India,India,Bengali,No,Full-Time
145,2025-03-05 09:08:09,2025-03-05 09:22:53,IP Address,78.151.116.141,100,884,True,2025-03-05 09:22:54,R_2OWd6lwT1E5R7hX,,,,,51.532,0.0884,anonymous,ZH-T,5f3302a8aea7430e3fba8764,unsure,undergraduate (college/University),Almost never,Yes,very likely to decrease,may increase,may increase,may increase,may increase,remain the same,may increase,may increase,may increase,remain the same,remain the same,remain the same,remain the same,remain the same,very likely to decrease,remain the same,5f3302a8aea7430e3fba8764,67c85a8d17b67e092b908654,5f3302a8aea7430e3fba8764,AWAITING REVIEW,Not Applicable,2025-03-05T14:08:08.043000Z,2025-03-05T14:23:16.406000Z,,2025-03-05T14:23:16.970618Z,909.0,NOCODE,781,English,Hinduism,Yes. Private only,30,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
146,2025-03-05 09:34:00,2025-03-05 09:36:33,IP Address,103.182.166.200,100,152,True,2025-03-05 09:36:33,R_9DG48et3IExAyQ1,,,,,9.9406,76.2653,anonymous,ZH-T,6744012e96745cfc8b8ab341,strongly believe,graduate school (postgraduate),Once a week,Yes,remain the same,remain the same,remain the same,may increase,remain the same,remain the same,may increase,remain the same,may increase,remain the same,may increase,very likely to increase,remain the same,remain the same,may decrease,may decrease,6744012e96745cfc8b8ab341,67c860ce74275bfcdaa9c529,6744012e96745cfc8b8ab341,AWAITING REVIEW,Not Applicable,2025-03-05T14:33:57.541000Z,2025-03-05T14:36:56.882000Z,,2025-03-05T14:36:57.980262Z,180.0,NOCODE,2,"English, Hindi, Tamil, Malayalam",Hinduism,Yes. Private only,35,Female,Asian,India,India,India,Malayalam,No,Full-Time
147,2025-03-05 09:55:54,2025-03-05 10:00:42,IP Address,110.224.100.44,100,288,True,2025-03-05 10:00:43,R_9gMKjnJr2jNQpM2,,,,,22.5643,88.3693,anonymous,ZH-T,66c9efce03794720af423f39,strongly believe,undergraduate (college/University),Once a week,Yes,remain the same,very likely to increase,very likely to decrease,may decrease,very likely to decrease,may decrease,definitely increase,may increase,definitely increase,remain the same,remain the same,remain the same,remain the same,may decrease,remain the same,very likely to increase,66c9efce03794720af423f39,67c865da3e80390f06e6456d,66c9efce03794720af423f39,AWAITING REVIEW,Not Applicable,2025-03-05T14:55:41.728000Z,2025-03-05T15:02:26.731000Z,,2025-03-05T15:02:27.493164Z,406.0,NOCODE,2,"Bengali, English, Hindi",Hinduism,Yes. Both public and private,20,Female,Asian,India,India,India,Bengali,Yes,Full-Time
148,2025-03-05 10:06:57,2025-03-05 10:09:22,IP Address,142.120.34.3,100,144,True,2025-03-05 10:09:23,R_7hT2R9UkVJtzcq9,,,,,43.6227,-79.3892,anonymous,ZH-T,67c7431f73207a4fb29ee615,somewhat believe,undergraduate (college/University),2-3 times a year,Yes,remain the same,remain the same,may increase,very likely to increase,may increase,may increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,may increase,may increase,67c7431f73207a4fb29ee615,67c86886d1394ed3586c0efe,67c7431f73207a4fb29ee615,AWAITING REVIEW,Not Applicable,2025-03-05T15:06:54.445000Z,2025-03-05T15:10:02.910000Z,,2025-03-05T15:10:03.742927Z,189.0,NOCODE,0,"English, Tamil",Hinduism,Yes. Both public and private,34,Male,Asian,Sri Lanka,Canada,Canada,Tamil,No,Full-Time
149,2025-03-05 10:10:22,2025-03-05 10:17:07,IP Address,176.189.74.174,100,405,True,2025-03-05 10:17:09,R_8s5neGlqcIdTykD,,,,,47.2145,-1.5512,anonymous,ZH-T,65d3b304d331a798368e0595,somewhat believe,graduate school (postgraduate),2-3 times a year,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,65d3b304d331a798368e0595,67c869556e79a6436053465a,65d3b304d331a798368e0595,AWAITING REVIEW,Not Applicable,2025-03-05T15:10:19.129000Z,2025-03-05T15:17:28.232000Z,,2025-03-05T15:17:28.845113Z,430.0,NOCODE,317,"English, French, Hindi, Telugu",Hinduism,Yes. Private only,30,Male,Asian,India,France,India,English,No,Full-Time
150,2025-03-05 10:29:24,2025-03-05 10:33:19,IP Address,83.105.86.93,100,234,True,2025-03-05 10:33:20,R_8OcAiTIfjpsIS9b,,,,,51.4484,-1.0097,anonymous,ZH-T,5ce19948d4b2a30018dd69a7,somewhat believe,graduate school (postgraduate),Almost never,Yes,very likely to decrease,may increase,may decrease,remain the same,very likely to decrease,may increase,very likely to increase,may increase,may increase,may increase,may increase,may increase,remain the same,remain the same,very likely to decrease,very likely to increase,5ce19948d4b2a30018dd69a7,67c86dcc63d7bb936e0e874b,5ce19948d4b2a30018dd69a7,AWAITING REVIEW,Not Applicable,2025-03-05T15:29:21.248000Z,2025-03-05T15:33:39.983000Z,,2025-03-05T15:33:40.590640Z,259.0,NOCODE,1190,"English, Telugu",Hinduism,Yes. Private only,47,Female,Asian,India,United Kingdom,India,Telugu,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
151,2025-03-05 10:30:29,2025-03-05 10:39:05,IP Address,157.49.104.182,100,515,True,2025-03-05 10:39:05,R_4CJr8SkMhCKlmp1,,,,,13.0895,80.2739,anonymous,ZH-T,66c9c2c306fb45dcb4655b23,strongly believe,undergraduate (college/University),Once a month,Yes,remain the same,may increase,remain the same,very likely to increase,remain the same,very likely to increase,definitely increase,definitely increase,definitely increase,definitely increase,very likely to increase,very likely to increase,definitely increase,definitely increase,may decrease,definitely increase,66c9c2c306fb45dcb4655b23,67c86e07768e907b2a81b968,66c9c2c306fb45dcb4655b23,AWAITING REVIEW,Not Applicable,2025-03-05T15:30:25.444000Z,2025-03-05T15:39:53.442000Z,,2025-03-05T15:39:54.406852Z,568.0,NOCODE,4,"English, Tamil",Hinduism,Yes. Both public and private,49,Female,Asian,India,India,India,Tamil,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
152,2025-03-05 10:34:21,2025-03-05 10:39:47,IP Address,49.36.222.249,100,326,True,2025-03-05 10:39:48,R_4XtAzLlrXE0JDtn,,,,,27.8796,78.0762,anonymous,ZH-T,66c76e8777efd1bd35595b39,strongly believe,graduate school (postgraduate),Daily or more,Yes,remain the same,may increase,remain the same,remain the same,may decrease,remain the same,very likely to increase,may increase,definitely increase,may increase,very likely to increase,very likely to increase,remain the same,may increase,remain the same,remain the same,66c76e8777efd1bd35595b39,67c86ee0f5d57abe5d618617,66c76e8777efd1bd35595b39,AWAITING REVIEW,Not Applicable,2025-03-05T15:34:17.323000Z,2025-03-05T15:40:26.154000Z,,2025-03-05T15:40:28.264363Z,369.0,NOCODE,3,"English, Hindi",Hinduism,Yes. Both public and private,30,Female,Asian,India,India,India,English,Yes,Full-Time
153,2025-03-05 10:36:41,2025-03-05 10:40:42,IP Address,152.58.217.13,100,241,True,2025-03-05 10:40:45,R_4gEhuJww2v77GcF,,,,,9.9406,76.2653,anonymous,ZH-T,674733daf2b0f4892d961a24,strongly believe,undergraduate (college/University),Once a month,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,674733daf2b0f4892d961a24,67c86f7f746d21a186cde7c5,674733daf2b0f4892d961a24,AWAITING REVIEW,Not Applicable,2025-03-05T15:36:37.368000Z,2025-03-05T15:41:10.714000Z,,2025-03-05T15:41:11.493828Z,274.0,NOCODE,3,"English, Malayalam",Hinduism,Yes. Private only,30,Male,Asian,India,India,India,Malayalam,No,Full-Time
154,2025-03-05 10:39:44,2025-03-05 10:42:47,IP Address,81.102.201.17,100,182,True,2025-03-05 10:42:48,R_8fW8zhk4erq5yuC,,,,,55.89,-4.4367,anonymous,ZH-T,677c541558ff15f788e9fe43,somewhat believe,graduate school (postgraduate),2-3 times a year,Yes,may decrease,remain the same,may decrease,very likely to increase,may decrease,very likely to increase,may increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,may increase,may increase,very likely to increase,may decrease,definitely increase,677c541558ff15f788e9fe43,67c87039e83fd0446f0ae32b,677c541558ff15f788e9fe43,AWAITING REVIEW,Not Applicable,2025-03-05T15:39:37.383000Z,2025-03-05T15:43:14.295000Z,,2025-03-05T15:43:14.940477Z,217.0,NOCODE,1,English,Hinduism,Yes. Private only,33,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
155,2025-03-05 10:40:46,2025-03-05 10:45:43,IP Address,106.217.142.29,100,296,True,2025-03-05 10:45:43,R_40H0eRNbWrNMRbL,,,,,13.6802,79.3448,anonymous,ZH-T,674c0b4de34bdab8780933ee,somewhat believe,graduate school (postgraduate),Once a few months,Yes,may decrease,may decrease,may decrease,may increase,remain the same,may decrease,remain the same,may increase,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,may decrease,may decrease,674c0b4de34bdab8780933ee,67c870635e440b4eaf68c2b9,674c0b4de34bdab8780933ee,AWAITING REVIEW,Not Applicable,2025-03-05T15:40:31.798000Z,2025-03-05T15:46:13.394000Z,,2025-03-05T15:46:14.093513Z,342.0,674c0b4de34bdab8780933ee,4,"English, Hindi, Telugu",Hinduism,Yes. Public only,44,Female,Asian,India,India,India,Telugu,No,Full-Time
156,2025-03-05 10:46:25,2025-03-05 10:57:14,IP Address,41.144.41.156,100,648,True,2025-03-05 10:57:14,R_8V4LS4iKGJBA4r9,,,,,-29.8553,31.0428,anonymous,ZH-T,615197ed5deffd55a22c495d,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,may increase,may decrease,may increase,may decrease,may increase,definitely increase,definitely increase,very likely to increase,definitely increase,very likely to increase,definitely increase,remain the same,remain the same,may decrease,definitely increase,615197ed5deffd55a22c495d,67c871cd4604f2f9bb2128f7,615197ed5deffd55a22c495d,AWAITING REVIEW,Not Applicable,2025-03-05T15:46:21.345000Z,2025-03-05T15:59:06.869000Z,,2025-03-05T15:59:07.582246Z,766.0,NOCODE,20,"English, Afrikaans",Hinduism,Yes. Private only,32,Female,Other,South Africa,South Africa,South Africa,English,No,Full-Time
157,2025-03-05 10:44:35,2025-03-05 10:57:54,IP Address,27.7.117.225,100,798,True,2025-03-05 10:57:55,R_4dKTVPA65EPITHX,,,,,12.9753,77.591,anonymous,ZH-T,66d16285ecb5edf6367135c7,strongly believe,undergraduate (college/University),Once a week,Yes,remain the same,very likely to increase,remain the same,definitely increase,may increase,very likely to increase,definitely increase,definitely increase,definitely increase,definitely increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,may increase,very likely to increase,66d16285ecb5edf6367135c7,67c87157f7b44331f8910da2,66d16285ecb5edf6367135c7,TIMED-OUT,Not Applicable,2025-03-05T15:44:23.194000Z,,,,120267.0,,3,"English, Hindi, Other",Hinduism,Yes. Both public and private,40,Female,Asian,India,India,India,English,No,Full-Time
158,2025-03-05 10:59:19,2025-03-05 11:02:03,IP Address,174.91.78.90,100,163,True,2025-03-05 11:02:04,R_3Q0iTxWcSzyj1K4,,,,,43.6547,-79.3623,anonymous,ZH-T,67c75d0a53116309c9800736,somewhat believe,undergraduate (college/University),Once a week,Yes,remain the same,very likely to increase,remain the same,may increase,remain the same,very likely to increase,very likely to increase,very likely to increase,definitely increase,definitely increase,may increase,definitely increase,remain the same,may increase,remain the same,very likely to increase,67c75d0a53116309c9800736,67c874c13bfe6c00d7a96dfe,67c75d0a53116309c9800736,AWAITING REVIEW,Not Applicable,2025-03-05T15:59:17.456000Z,2025-03-05T16:02:29.146000Z,,2025-03-05T16:02:29.857923Z,192.0,NOCODE,2,English,Hinduism,Yes. Public only,21,Female,Asian,Canada,Canada,Canada,English,Yes,Part-Time
159,2025-03-05 11:10:23,2025-03-05 11:13:41,IP Address,104.229.31.212,100,198,True,2025-03-05 11:13:42,R_7wntQeEOTUKpuzr,,,,,43.114,-77.5689,anonymous,ZH-T,678efedf8212c76bec6ae643,strongly believe,graduate school (postgraduate),Daily or more,Yes,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,678efedf8212c76bec6ae643,67c87763f7fb7d109cff7ac5,678efedf8212c76bec6ae643,AWAITING REVIEW,Not Applicable,2025-03-05T16:10:21.928000Z,2025-03-05T16:14:16.227000Z,,2025-03-05T16:14:17.074270Z,235.0,NOCODE,5,"English, Hindi, Nepali",Hinduism,Yes. Private only,27,Male,Other,Nepal,United States,Nepal,Nepali,Yes,Other
160,2025-03-05 11:23:24,2025-03-05 11:26:20,IP Address,81.141.247.33,100,175,True,2025-03-05 11:26:21,R_8HppCv09jKJtesy,,,,,51.418,-0.1752,anonymous,ZH-T,67781d9c8126207402d7d6ba,somewhat believe,undergraduate (college/University),Once a week,Yes,remain the same,may increase,may decrease,remain the same,remain the same,remain the same,may decrease,remain the same,may increase,remain the same,remain the same,may decrease,remain the same,remain the same,remain the same,remain the same,67781d9c8126207402d7d6ba,67c87a74647565c9e8d0efbd,67781d9c8126207402d7d6ba,AWAITING REVIEW,Not Applicable,2025-03-05T16:23:16.238000Z,2025-03-05T16:30:03.188000Z,,2025-03-05T16:30:03.961818Z,407.0,NOCODE,1,English,Hinduism,Yes. Private only,45,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
161,2025-03-05 11:33:40,2025-03-05 11:38:36,IP Address,49.43.169.228,100,296,True,2025-03-05 11:38:36,R_9jjgAhzDX5fauPK,,,,,30.3275,78.0325,anonymous,ZH-T,674702db62fb550e2cae8d1a,strongly disbelieve,undergraduate (college/University),Daily or more,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,very likely to increase,remain the same,very likely to increase,very likely to increase,definitely increase,very likely to increase,very likely to increase,very likely to increase,remain the same,remain the same,674702db62fb550e2cae8d1a,67c87ce17c1bba1db245e755,674702db62fb550e2cae8d1a,AWAITING REVIEW,Not Applicable,2025-03-05T16:33:37.307000Z,2025-03-05T16:39:23.483000Z,,2025-03-05T16:39:33.238333Z,347.0,NOCODE,4,"Hindi, English",Hinduism,Yes. Both public and private,33,Male,Asian,India,India,India,Hindi,No,Full-Time
